h,k,l,Fo^2_raw,Fo^2_sigma_raw,asu_h,asu_k,asu_l,Resolution,xobs,yobs,zobs,frame,Fc^2,Fo^2_fcf,Fo^2_sigma_fcf,fcf_asu_count,Fo^2_scaled,Fo^2_sigma_scaled,SRES,absSRES,Miller,asu,hkl
-9,-14,-6,3228.65,2501.59,6,14,9,0.6731364786206736,44.4,123.6,2896.1,2896,0.47,1.45,1.375,24,2.6029438053898684,2.016786642753238,1.0575951665755072,1.0575951665755072,"(-9, -14, -6)","(6, 14, 9)","(-9, -14, -6)"
-8,-3,-1,37982.0,15882.0,1,8,3,1.3843931298001442,130.2,261.0,2896.3,2896,14.95,23.310000000000002,9.74,26,30.62116104759512,12.804098777260432,1.2239175376736766,1.2239175376736766,"(-8, -3, -1)","(1, 8, 3)","(-8, -3, -1)"
12,11,4,10458.999999999998,4955.290000000001,4,12,11,0.7104313786511982,457.6,313.5,2896.3,2896,14.14,16.049999999999997,7.265000000000001,20,8.43206580477061,3.994964275908,-1.4287822871537583,1.4287822871537583,"(12, 11, 4)","(4, 12, 11)","(12, 11, 4)"
-11,-12,-5,1461.5699999999997,2053.4399999999996,5,12,11,0.6993205594200606,34.2,162.8,2896.6,2897,0.38,1.605,1.7999999999999998,22,1.1783205295227632,1.655487255583532,0.48222692553520646,0.48222692553520646,"(-11, -12, -5)","(5, 12, 11)","(-11, -12, -5)"
16,0,-1,2582.5,2132.2099999999996,0,16,1,0.7428630098220451,433.2,146.6,2897.1,2897,2.58,4.11,2.58,13,2.082016439508567,1.7189917802457158,-0.2896951377046435,0.2896951377046435,"(16, 0, -1)","(0, 16, 1)","(16, 0, -1)"
-18,1,1,1460.51,1922.4999999999998,1,18,1,0.6595785068878961,37.9,375.5,2897.2,2897,1.59,1.95,2.06,13,1.1774659554953175,1.5499231771365807,-0.26616418838695105,0.26616418838695105,"(-18, 1, 1)","(1, 18, 1)","(-18, 1, 1)"
-12,-1,0,19725.0,8616.13,0,12,1,0.9889886195781894,95.8,311.6,2897.5,2898,13.28,16.0,6.800000000000001,12,15.902332727708224,6.946340485941122,0.3775128404683922,0.3775128404683922,"(-12, -1, 0)","(0, 12, 1)","(-12, -1, 0)"
-17,8,4,254.63,1160.3100000000002,4,17,8,0.6199577767771367,96.4,459.5,2897.6,2898,0.05,0.54,1.29,20,0.20528319302693765,0.9354441413073324,0.16599942868841022,0.16599942868841022,"(-17, 8, 4)","(4, 17, 8)","(-17, 8, 4)"
8,1,0,10204.0,4769.0,0,8,1,1.4771296542228838,344.7,211.8,2898.0,2898,8.8,25.240000000000002,10.385000000000002,12,8.22648431703598,3.8447769215939425,-0.1491674795858522,0.1491674795858522,"(8, 1, 0)","(0, 8, 1)","(8, 1, 0)"
13,-5,-3,5784.54,3093.46,3,13,5,0.8358479397145893,364.3,100.8,2898.0,2898,7.5,10.79,5.09,25,4.6635072120018926,2.4939533688140068,-1.1373479646682385,1.1373479646682385,"(13, -5, -3)","(3, 13, 5)","(13, -5, -3)"
-13,13,6,518.42,975.5150000000001,6,13,13,0.6157997300150685,176.6,499.1,2898.1,2898,0.06,1.26,1.43,7,0.4179511955740683,0.7864620588527397,0.4551410860127615,0.4551410860127615,"(-13, 13, 6)","(6, 13, 13)","(-13, 13, 6)"
-1,-9,-4,46529.99999999999,18831.0,1,9,4,1.202990665307228,173.5,138.8,2898.5,2898,8.0,17.23,7.73,25,37.51257499722502,15.181588217767988,1.9439715116686251,1.9439715116686251,"(-1, -9, -4)","(1, 9, 4)","(-1, -9, -4)"
-12,-12,-5,1516.9199999999998,2230.14,5,12,12,0.6731364786206736,21.9,168.6,2898.7,2899,0.06,1.7349999999999999,2.01,10,1.2229438053898685,1.7979431335549412,0.6468190142868784,0.6468190142868784,"(-12, -12, -5)","(5, 12, 12)","(-12, -12, -5)"
10,-12,-6,21365.0,8814.130000000001,6,12,10,0.7116988754281649,282.2,28.4,2899.0,2899,16.71,17.57,7.775,24,17.22450386451134,7.10596846465272,0.07240446774716792,0.07240446774716792,"(10, -12, -6)","(6, 12, 10)","(10, -12, -6)"
-8,-16,-7,21876.000000000004,9529.480000000001,7,16,8,0.6199577767771367,42.7,90.7,2899.0,2899,2.17,3.215,2.165,18,17.63647304189329,7.682685002891811,2.013159857012439,2.013159857012439,"(-8, -16, -7)","(7, 16, 8)","(-8, -16, -7)"
-3,-7,-3,95550.00000000001,38513.99999999999,3,7,3,1.454915912839239,163.0,178.0,2899.0,2899,79.64,93.72,37.875,12,77.03259275703529,31.050060465143442,-0.08397430484529222,0.08397430484529222,"(-3, -7, -3)","(3, 7, 3)","(-3, -7, -3)"
10,-1,-1,164786.0,66330.0,1,10,1,1.1791667089309217,355.4,172.7,2899.1,2899,136.79,148.05,59.42,12,132.850788383682,53.47537286838461,-0.07366403271302709,0.07366403271302709,"(10, -1, -1)","(1, 10, 1)","(10, -1, -1)"
-19,1,1,536.0899999999999,1589.31,1,19,1,0.6250603959799322,25.9,381.7,2899.3,2899,1.73,2.39,2.0,13,0.43219678337120915,1.2813047618491231,-1.012876292409823,1.012876292409823,"(-19, 1, 1)","(1, 19, 1)","(-19, 1, 1)"
19,-4,-3,1417.9199999999996,1748.99,3,19,4,0.6061521402242558,440.8,75.4,2899.4,2899,1.87,1.33,1.685,26,1.1431298160340704,1.4100390832666365,-0.515496479914578,0.515496479914578,"(19, -4, -3)","(3, 19, 4)","(19, -4, -3)"
6,3,1,9764.73,4600.799999999999,1,6,3,1.7558862558486705,334.2,250.4,2899.8,2900,0.09,11.83,5.57,21,7.872344002850916,3.709173759880354,2.098134114671929,2.098134114671929,"(6, 3, 1)","(1, 6, 3)","(6, 3, 1)"
-10,-14,-6,11220.000000000002,5438.570000000001,6,14,10,0.6535912861086114,32.5,129.8,2899.9,2900,0.11,1.3900000000000001,1.42,22,9.045585460323766,4.384585536270323,2.037954416992553,2.037954416992553,"(-10, -14, -6)","(6, 14, 10)","(-10, -14, -6)"
7,15,6,2875.2399999999993,1901.2099999999998,6,15,7,0.6763857484048297,424.6,397.3,2900.0,2900,4.99,5.48,3.2,23,2.318023987427923,1.5327591384155208,-1.7432458535750202,1.7432458535750202,"(7, 15, 6)","(6, 15, 7)","(7, 15, 6)"
-11,6,3,5335.3099999999995,2723.01,3,11,6,0.924317661063672,153.8,396.4,2900.2,2900,6.95,11.45,5.42,21,4.301337126766487,2.1952958702599124,-1.2065174945734873,1.2065174945734873,"(-11, 6, 3)","(3, 11, 6)","(-11, 6, 3)"
-13,-1,0,28603.0,12188.999999999998,0,13,1,0.9133786052183337,83.8,317.8,2900.9,2901,7.45,12.535,5.625,12,23.05979330852412,9.826795113715361,1.5884928023722982,1.5884928023722982,"(-13, -1, 0)","(0, 13, 1)","(-13, -1, 0)"
-13,-12,-5,1052.27,1884.1800000000003,5,13,12,0.6477642043961997,10.1,174.9,2901.0,2901,0.07,1.13,1.63,17,0.8483420866608635,1.5190295198424986,0.5123943126145214,0.5123943126145214,"(-13, -12, -5)","(5, 13, 12)","(-13, -12, -5)"
-1,14,6,1281.6699999999998,1058.76,1,14,6,0.7801845302795704,324.1,436.2,2901.1,2901,0.47,1.51,1.69,26,1.0332848054307628,0.8535743370741881,0.6599130046031424,0.6599130046031424,"(-1, 14, 6)","(1, 14, 6)","(-1, 14, 6)"
13,4,1,5587.6,3038.11,1,13,4,0.8732102463946483,423.8,218.1,2901.4,2901,6.77,8.87,3.95,27,4.504733807317742,2.4493300929469015,-0.9248513294330253,0.9248513294330253,"(13, 4, 1)","(1, 13, 4)","(13, 4, 1)"
10,13,5,95.27,1054.82,5,13,10,0.6945469844477352,447.0,352.4,2901.4,2901,0.0,1.04,1.59,21,0.07680685622148352,0.8503979015382097,0.0903187273658065,0.0903187273658065,"(10, 13, 5)","(5, 13, 10)","(10, 13, 5)"
9,-10,-5,10151.999999999998,4353.84,5,10,9,0.8297393467198876,283.7,61.3,2901.4,2901,8.69,12.16,5.21,24,8.184561817576368,3.5100741355237095,-0.14399644078976676,0.14399644078976676,"(9, -10, -5)","(5, 10, 9)","(9, -10, -5)"
18,-2,-2,2614.43,1968.28,2,18,2,0.6535912861086114,443.2,107.5,2901.7,2902,1.57,2.43,1.93,13,2.1077584665805937,1.5868311006992923,0.3388882826556725,0.3388882826556725,"(18, -2, -2)","(2, 18, 2)","(18, -2, -2)"
17,7,2,149.14,886.9480000000003,2,17,7,0.6439649680820838,489.6,230.3,2902.0,2902,0.15,0.91,1.36,23,0.12023695325781517,0.7150591740519827,-0.041623194026766154,0.041623194026766154,"(17, 7, 2)","(2, 17, 7)","(17, 7, 2)"
3,-15,-7,6577.6,2818.8199999999997,3,15,7,0.7079165694189893,180.5,33.9,2902.3,2902,7.42,9.52,5.05,25,5.302873700875722,2.2725380755142455,-0.9316131254017385,0.9316131254017385,"(3, -15, -7)","(3, 15, 7)","(3, -15, -7)"
15,9,3,158.29,1100.7,3,15,9,0.6709961346374604,480.5,269.7,2902.4,2902,1.03,1.21,1.45,21,0.12761370075888134,0.8873864452921897,-1.0169034066595304,1.0169034066595304,"(15, 9, 3)","(3, 15, 9)","(15, 9, 3)"
-9,-3,-1,22887.000000000004,9910.57,1,9,3,1.2484024120521326,118.1,266.4,2902.4,2902,26.0,41.81,17.165,26,18.45154317561765,7.989920489796871,-0.9447474269639765,0.9447474269639765,"(-9, -3, -1)","(1, 9, 3)","(-9, -3, -1)"
-9,-16,-7,2340.8499999999995,2295.08,7,16,9,0.6061521402242558,31.4,97.1,2902.6,2903,1.73,2.465,2.035,16,1.8871977473082782,1.850297885764694,0.08495807540919892,0.08495807540919892,"(-9, -16, -7)","(7, 16, 9)","(-9, -16, -7)"
6,10,4,14967.0,6655.3099999999995,4,10,6,0.9659474521231258,380.1,339.7,2902.6,2903,14.47,20.29,8.95,23,12.066424027153815,5.365523651510459,-0.4479667091150647,0.4479667091150647,"(6, 10, 4)","(4, 10, 6)","(6, 10, 4)"
15,2,0,11071.0,5430.060000000001,0,15,2,0.7869688712819666,434.5,179.2,2902.8,2903,5.56,9.215,4.115,12,8.925461375333725,4.377724757993375,0.7687695232982984,0.7687695232982984,"(15, 2, 0)","(0, 15, 2)","(15, 2, 0)"
-11,-14,-6,1150.73,1966.15,6,14,11,0.6338521132065671,20.5,135.9,2902.8,2903,0.06,0.97,1.39,19,0.9277207269838116,1.5851138906252737,0.5474185369995875,0.5474185369995875,"(-11, -14, -6)","(6, 14, 11)","(-11, -14, -6)"
19,5,1,1839.47,1941.6599999999996,1,19,5,0.6053684913636631,500.4,192.2,2903.0,2903,3.56,2.585,2.1550000000000002,22,1.4829842323263598,1.565370005783622,-1.3268529229508836,1.3268529229508836,"(19, 5, 1)","(1, 19, 5)","(19, 5, 1)"
12,-3,-2,3493.7200000000003,2182.24,2,12,3,0.9504416707124915,365.8,133.7,2903.7,2904,1.67,3.715,2.425,30,2.816643746385236,1.7593260619373379,0.6517516969666058,0.6517516969666058,"(12, -3, -2)","(2, 12, 3)","(12, -3, -2)"
3,12,5,19874.0,8336.16,3,12,5,0.8926172884251716,357.4,384.7,2903.8,2904,9.21,16.995,7.38,24,16.022456812698262,6.720628136446752,1.0136637044019012,1.0136637044019012,"(3, 12, 5)","(3, 12, 5)","(3, 12, 5)"
-14,-1,0,2210.98,2344.0499999999997,0,14,1,0.8484811183060162,72.3,324.2,2904.1,2904,0.98,2.53,2.13,13,1.7824963049079001,1.8897775934288699,0.42465119054133055,0.42465119054133055,"(-14, -1, 0)","(0, 14, 1)","(-14, -1, 0)"
4,17,7,1366.83,1322.12,4,17,7,0.6329562087118609,402.3,442.4,2904.2,2904,0.03,0.73,1.31,23,1.1019409603150028,1.0658956727988642,1.0056715564856968,1.0056715564856968,"(4, 17, 7)","(4, 17, 7)","(4, 17, 7)"
13,11,4,3907.81,2483.5000000000005,4,13,11,0.6807922168207128,469.4,307.2,2904.3,2904,0.94,2.23,2.18,19,3.150483896408896,2.0022024501527698,1.1040261669044678,1.1040261669044678,"(13, 11, 4)","(4, 13, 11)","(13, 11, 4)"
-6,-5,-2,18959.0,8306.36,2,6,5,1.4771296542228838,140.7,223.4,2904.4,2904,4.06,12.01,5.45,19,15.284782062591646,6.696603319448744,1.676190379978436,1.676190379978436,"(-6, -5, -2)","(2, 6, 5)","(-6, -5, -2)"
-12,6,3,11944.000000000002,5331.06,3,12,6,0.8662522849401447,141.8,402.5,2904.5,2904,1.48,3.02,2.1,21,9.629275645107581,4.2979107686375775,1.8961016372359152,1.8961016372359152,"(-12, 6, 3)","(3, 12, 6)","(-12, 6, 3)"
-3,2,1,444858.0,177986.0,1,3,2,3.1828141299350627,222.6,293.6,2905.3,2905,325.5,298.03999999999996,119.19999999999999,20,358.645370473147,143.49265363112173,0.23099001680151662,0.23099001680151662,"(-3, 2, 1)","(1, 3, 2)","(-3, 2, 1)"
9,8,3,14732.999999999998,6558.44,3,9,8,0.9596545678578257,402.7,294.5,2905.6,2906,14.13,18.04,8.08,19,11.877772779585563,5.28742687222868,-0.4259590297586682,0.4259590297586682,"(9, 8, 3)","(3, 9, 8)","(9, 8, 3)"
16,-9,-5,1067.6999999999998,1296.57,5,16,9,0.6259231436589927,372.8,28.9,2905.7,2906,1.36,2.96,2.165,18,0.8607817821735902,1.0452972139297667,-0.47758495016896907,0.47758495016896907,"(16, -9, -5)","(5, 16, 9)","(16, -9, -5)"
17,0,-1,1081.54,1577.6,0,17,1,0.6993205594200606,445.0,140.4,2905.9,2906,0.06,1.1,1.39,13,0.8719396166451484,1.2718641374515838,0.6383854947526238,0.6383854947526238,"(17, 0, -1)","(0, 17, 1)","(17, 0, -1)"
-15,-1,0,29678.0,12837.999999999998,0,15,1,0.7921748963276238,59.8,330.1,2905.9,2906,20.14,23.11,9.72,13,23.92646036466031,10.350020155047815,0.3658408687072569,0.3658408687072569,"(-15, -1, 0)","(0, 15, 1)","(-15, -1, 0)"
-12,-14,-6,1563.7599999999998,2065.15,6,14,12,0.6141597810847986,8.8,141.8,2906.0,2906,0.54,0.9,1.325,14,1.2607063029800258,1.6649278799810716,0.432875388565311,0.432875388565311,"(-12, -14, -6)","(6, 14, 12)","(-12, -14, -6)"
15,-7,-4,522.67,1028.21,4,15,7,0.6993205594200606,374.2,61.8,2907.0,2907,0.36,0.72,1.4249999999999998,22,0.4213775537029788,0.8289448686416666,0.07404298648178362,0.07404298648178362,"(15, -7, -4)","(4, 15, 7)","(15, -7, -4)"
-10,-3,-1,57590.0,23653.0,1,10,3,1.135478597532576,106.2,272.6,2907.1,2907,63.33,67.785,27.630000000000003,28,46.42916815151922,19.069093840734226,-0.8862944400838942,0.8862944400838942,"(-10, -3, -1)","(1, 10, 3)","(-10, -3, -1)"
4,5,2,53927.99999999999,21929.0,2,5,4,1.7752889029363332,323.6,287.6,2907.3,2907,7.09,30.27,12.4,23,43.47685674726738,17.679201743265583,2.058173059828788,2.058173059828788,"(4, 5, 2)","(2, 5, 4)","(4, 5, 2)"
-7,4,2,60123.0,24345.0,2,7,4,1.4336751243984258,188.2,345.0,2907.4,2907,11.08,13.52,5.84,21,48.471277596349886,19.626985564312125,1.9050952818928388,1.9050952818928388,"(-7, 4, 2)","(2, 7, 4)","(-7, 4, 2)"
-16,-1,0,1712.79,2067.27,0,16,1,0.7428630098220451,48.6,336.5,2907.8,2908,2.58,4.11,2.58,13,1.3808545740274458,1.6666370280359635,-0.7195000505813066,0.7195000505813066,"(-16, -1, 0)","(0, 16, 1)","(-16, -1, 0)"
-13,6,3,4310.19,2533.53,3,13,6,0.8140824804936716,130.0,408.9,2908.2,2908,3.14,5.52,3.11,24,3.4748834220350164,2.0425367318443914,0.16395466324496388,0.16395466324496388,"(-13, 6, 3)","(3, 13, 6)","(-13, 6, 3)"
8,15,6,836.8100000000001,1229.51,6,15,8,0.6605924636846255,436.7,391.1,2908.9,2909,0.47,1.9649999999999999,1.755,24,0.6746378225537906,0.9912333136651224,0.20644768464967603,0.20644768464967603,"(8, 15, 6)","(6, 15, 8)","(8, 15, 6)"
-17,-1,0,752.0799999999999,1689.3700000000001,0,17,1,0.6993205594200606,36.6,342.0,2909.0,2909,0.06,1.1,1.39,13,0.6063283344920051,1.3619733252323671,0.4011299813076704,0.4011299813076704,"(-17, -1, 0)","(0, 17, 1)","(-17, -1, 0)"
18,7,2,186.29,1030.44,2,18,7,0.613344704705642,502.2,224.5,2909.0,2909,0.29,0.75,1.41,23,0.15018735431405653,0.8307426989069537,-0.16829837429796418,0.16829837429796418,"(18, 7, 2)","(2, 18, 7)","(18, 7, 2)"
14,-5,-3,8122.2,3998.29,3,14,5,0.785256205767043,376.4,94.5,2909.2,2909,3.87,8.23,3.8649999999999998,26,6.548133175208706,3.223429045468619,0.8308336052793003,0.8308336052793003,"(14, -5, -3)","(3, 14, 5)","(14, -5, -3)"
11,13,5,-101.12999999999998,1158.1800000000003,5,13,11,0.6709961346374604,459.5,346.5,2909.2,2909,0.54,1.17,1.64,21,-0.0815311994298166,0.9337269312333139,-0.6656455743531642,0.6656455743531642,"(11, 13, 5)","(5, 13, 11)","(11, 13, 5)"
16,9,3,230.35999999999999,1222.06,3,16,9,0.6402318063763732,492.5,263.9,2909.4,2909,0.37,0.7,1.24,18,0.18571667260607685,0.9852271094156203,-0.1870465455454523,0.1870465455454523,"(16, 9, 3)","(3, 16, 9)","(16, 9, 3)"
1,7,3,230360.0,92228.99999999999,1,7,3,1.5504197408706317,301.2,333.1,2909.8,2910,239.12,279.08,111.74,25,185.71667260607688,74.35519620500895,-0.7182191712154422,0.7182191712154422,"(1, 7, 3)","(1, 7, 3)","(1, 7, 3)"
19,-2,-2,320.84000000000003,1325.31,2,19,2,0.6199577767771367,454.8,101.4,2909.8,2910,0.0,0.935,1.465,12,0.2586618216658001,1.0684674569003287,0.24208675706061228,0.24208675706061228,"(19, -2, -2)","(2, 19, 2)","(19, -2, -2)"
-18,-1,0,2004.47,2066.21,0,18,1,0.6605924636846255,24.6,349.2,2910.0,2910,1.16,1.55,1.94,13,1.6160075479193563,1.6657824540085175,0.27374976055368194,0.27374976055368194,"(-18, -1, 0)","(0, 18, 1)","(-18, -1, 0)"
14,4,1,6568.0199999999995,3609.75,1,14,4,0.8159912345336077,435.8,212.1,2910.0,2910,8.47,10.625,5.245,28,5.295150286552201,2.9101873543140564,-1.0909434091043686,1.0909434091043686,"(14, 4, 1)","(1, 14, 4)","(14, 4, 1)"
-8,11,5,15434.999999999998,6391.3099999999995,5,11,8,0.8217990746208098,222.2,442.0,2910.0,2910,14.63,19.87,8.755,24,12.443726522290312,5.152686346561665,-0.4242977993738289,0.4242977993738289,"(-8, 11, 5)","(5, 11, 8)","(-8, 11, 5)"
8,-8,-4,950.8199999999998,865.1259999999999,4,8,8,0.992416666666667,285.4,94.4,2910.0,2910,0.23,11.7,5.470000000000001,12,0.7665529026189876,0.697466235913374,0.769288712472711,0.769288712472711,"(8, -8, -4)","(4, 8, 8)","(8, -8, -4)"
9,1,0,36789.0,15413.999999999998,0,9,1,1.3151290440253476,356.9,205.7,2910.2,2910,22.46,26.525,10.82,12,29.659362165762122,12.42679628212393,0.5793417709855335,0.5793417709855335,"(9, 1, 0)","(0, 9, 1)","(9, 1, 0)"
-4,-7,-3,60187.0,24568.999999999996,3,7,4,1.3843931298001442,151.0,184.0,2910.4,2910,61.93,74.28999999999999,30.105,24,48.52287451876172,19.807574792753524,-0.6768686031236492,0.6768686031236492,"(-4, -7, -3)","(3, 7, 4)","(-4, -7, -3)"
-11,-3,-1,27432.000000000004,11667.0,1,11,3,1.0404941610776304,94.3,278.6,2910.6,2911,12.49,20.53,8.83,29,22.115730868770193,9.405957715293884,1.0233653137860659,1.0233653137860659,"(-11, -3, -1)","(1, 11, 3)","(-11, -3, -1)"
12,6,2,15489.0,6949.11,2,12,6,0.8779431279243353,425.2,251.0,2910.8,2911,4.25,5.13,2.975,22,12.487261425575294,5.602385773457262,1.4703131413408608,1.4703131413408608,"(12, 6, 2)","(2, 12, 6)","(12, 6, 2)"
16,2,0,6290.179999999999,3572.49,0,16,2,0.7385648271114419,446.3,173.1,2910.9,2911,0.13,1.8499999999999999,1.7650000000000001,12,5.071155147131848,2.8801482710474193,1.7155905467793522,1.7155905467793522,"(16, 2, 0)","(0, 16, 2)","(16, 2, 0)"
11,-1,-1,5982.54,3205.2300000000005,1,11,1,1.0737983679254455,367.2,166.6,2911.0,2911,8.74,27.515,11.280000000000001,12,4.823135190713488,2.58406255659479,-1.5157778588952018,1.5157778588952018,"(11, -1, -1)","(1, 11, 1)","(11, -1, -1)"
-19,-1,0,526.9300000000001,1664.8899999999999,0,19,1,0.6259231436589927,12.9,354.9,2911.0,2911,0.0,0.64,1.31,13,0.4248119738510162,1.3422375024098425,0.3164953840794287,0.3164953840794287,"(-19, -1, 0)","(0, 19, 1)","(-19, -1, 0)"
-7,-5,-2,22152.0,9849.89,2,7,5,1.3484287199627996,128.6,229.4,2911.1,2911,7.02,16.34,7.05,19,17.8589847697943,7.941000157735155,1.3649394981104845,1.3649394981104845,"(-7, -5, -2)","(2, 7, 5)","(-7, -5, -2)"
-14,6,3,1622.3100000000002,1610.6000000000001,3,14,6,0.7671261263807496,118.2,415.2,2911.1,2911,0.35,2.45,2.01,25,1.3079094249677228,1.2984688005701834,0.7377223269031076,0.7377223269031076,"(-14, 6, 3)","(3, 14, 6)","(-14, 6, 3)"
14,11,4,844.7899999999998,1300.83,4,14,11,0.6526091799398335,482.2,300.9,2911.5,2912,0.27,1.02,1.57,17,0.6810713138170154,1.0487316340778041,0.391969976359575,0.391969976359575,"(14, 11, 4)","(4, 14, 11)","(14, 11, 4)"
0,-11,-5,37726.0,15265.0,0,11,5,0.9855958527365601,171.8,105.9,2912.1,2912,66.13,96.72,39.33,11,30.414773357947805,12.306672197133892,-2.9021027024974244,2.9021027024974244,"(0, -11, -5)","(0, 11, 5)","(0, -11, -5)"
5,17,7,1554.18,1437.0899999999997,5,17,7,0.6250603959799322,414.3,436.3,2912.3,2912,1.55,1.93,1.86,23,1.2529828886565053,1.1585847067002386,-0.2563620161959743,0.2563620161959743,"(5, 17, 7)","(5, 17, 7)","(5, 17, 7)"
7,10,4,6200.760000000001,3144.5600000000004,4,10,7,0.9271143926019579,392.2,333.4,2912.7,2913,2.62,6.375,3.285,22,4.999064572099572,2.5351502865522018,0.9384313761276433,0.9384313761276433,"(7, 10, 4)","(4, 10, 7)","(7, 10, 4)"
7,3,1,311901.0,125079.99999999999,1,7,3,1.5504197408706317,346.2,244.6,2913.2,2913,239.12,279.08,111.74,25,251.4551827683104,100.83973523861822,0.12232462470395741,0.12232462470395741,"(7, 3, 1)","(1, 7, 3)","(7, 3, 1)"
-15,6,3,2056.6299999999997,1851.18,3,15,6,0.724758659703225,106.1,421.1,2913.6,2914,1.94,2.99,2.19,27,1.6580590396849966,1.4924248567238991,-0.18891467737538686,0.18891467737538686,"(-15, 6, 3)","(3, 15, 6)","(-15, 6, 3)"
-12,-3,-1,1917.1799999999998,1834.15,1,12,3,0.9596545678578257,82.5,285.1,2913.7,2914,2.08,5.494999999999999,3.0300000000000002,30,1.5456341829610976,1.4786952381508764,-0.3613765725702427,0.3613765725702427,"(-12, -3, -1)","(1, 12, 3)","(-12, -3, -1)"
18,0,-1,1506.28,1769.2100000000003,0,18,1,0.6605924636846255,456.6,134.0,2913.9,2914,1.16,1.55,1.94,13,1.214365817038902,1.426340485941124,0.03811559552208223,0.03811559552208223,"(18, 0, -1)","(0, 18, 1)","(18, 0, -1)"
13,-3,-2,24163.999999999993,10250.0,2,13,3,0.8827538112117057,377.9,127.5,2913.9,2914,11.57,14.67,6.54,30,19.481063018116167,8.263569605019482,0.9573420926122296,0.9573420926122296,"(13, -3, -2)","(2, 13, 3)","(13, -3, -2)"
-2,-9,-4,107090.0,43038.0,2,9,4,1.1849897898210762,161.5,144.9,2914.1,2914,63.75,78.94,31.98,26,86.33616282941819,34.697317918129606,0.6509483782784475,0.6509483782784475,"(-2, -9, -4)","(2, 9, 4)","(-2, -9, -4)"
10,8,3,6458.370000000001,3356.39,3,10,8,0.9054245036400924,414.4,288.2,2914.2,2914,0.36,3.95,2.33,19,5.20675024682631,2.705928037716228,1.7911600675518744,1.7911600675518744,"(10, 8, 3)","(3, 10, 8)","(10, 8, 3)"
-16,6,3,1052.16,1482.86,3,16,6,0.6864233484439737,94.4,427.3,2915.2,2915,1.61,2.83,1.96,27,0.8482534044504683,1.1954845682438233,-0.6371864729868859,0.6371864729868859,"(-16, 6, 3)","(3, 16, 6)","(-16, 6, 3)"
12,13,5,116.99,936.5540000000003,5,13,12,0.6477642043961997,471.5,340.3,2915.3,2915,0.07,1.13,1.63,17,0.09431756176499798,0.7550516261326262,0.03220648883249547,0.03220648883249547,"(12, 13, 5)","(5, 13, 12)","(12, 13, 5)"
-8,4,2,35225.0,14562.0,2,8,4,1.299378427410217,176.2,351.2,2915.7,2916,21.0,28.41,11.84,21,28.39846237432305,11.73991225251646,0.6301974167428026,0.6301974167428026,"(-8, 4, 2)","(2, 8, 4)","(-8, 4, 2)"
-17,6,3,4399.61,2465.3999999999996,3,17,6,0.6516314877355018,82.5,433.4,2915.8,2916,3.81,3.915,2.585,26,3.546973997067294,1.9876101955331735,-0.1323327901636919,0.1323327901636919,"(-17, 6, 3)","(3, 17, 6)","(-17, 6, 3)"
-13,-3,-1,1459.4399999999998,1738.3400000000001,1,13,3,0.8901204519582807,70.5,291.5,2915.9,2916,0.02,2.7750000000000004,2.0549999999999997,30,1.1766033194487446,1.4014530328965433,0.8252886770370464,0.8252886770370464,"(-13, -3, -1)","(1, 13, 3)","(-13, -3, -1)"
-8,-5,-2,37960.0,16149.0,2,8,5,1.2349057732544637,116.5,235.1,2916.0,2916,25.62,34.38,14.37,19,30.603424605516054,13.01935468794728,0.3827704771058644,0.3827704771058644,"(-8, -5, -2)","(2, 8, 5)","(-8, -5, -2)"
4,12,5,1959.7599999999998,1626.5700000000002,4,12,5,0.875567093451516,369.8,378.0,2916.2,2916,3.52,4.055,2.615,24,1.5799622604032175,1.3113438451157602,-1.4794271897661775,1.4794271897661775,"(4, 12, 5)","(4, 12, 5)","(4, 12, 5)"
9,15,6,830.6400000000002,1250.8,6,15,9,0.6439649680820838,448.9,385.1,2916.2,2916,1.17,1.8599999999999999,1.665,20,0.6696635567525253,1.0083973523861822,-0.49616992950598565,0.49616992950598565,"(9, 15, 6)","(6, 15, 9)","(9, 15, 6)"
16,-7,-4,4298.48,2415.37,4,16,7,0.6646955619162451,386.7,55.4,2916.2,2916,7.14,6.17,3.165,24,3.4654427976374773,1.9472759138415519,-1.8870244202391535,1.8870244202391535,"(16, -7, -4)","(4, 16, 7)","(16, -7, -4)"
0,14,6,5820.73,2654.88,0,14,6,0.7818641544632182,335.2,429.8,2916.8,2917,6.29,7.0649999999999995,3.54,12,4.692683659221956,2.140369333948695,-0.7462807074661312,0.7462807074661312,"(0, 14, 6)","(0, 14, 6)","(0, 14, 6)"
